customer_id,churn_probability,churn_prediction,risk_level,threshold,customer_value,customer_value_tier,retention_priority_score,segment,main_reason,recommended_action,priority
CUST_2410,0.0001243861420450232,0,Low,0.3292908351136531,213.56,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2411,0.0007278489212701049,0,Low,0.3292908351136531,270.16,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2412,0.0030051863393196782,0,Low,0.3292908351136531,121.32,Low,2,Low Engagement Customers,Inactive or higher-risk customer status,No immediate action,P4
CUST_2413,3.649281155649654e-05,0,Low,0.3292908351136531,800.24,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2414,1.6209675914411186e-05,0,Low,0.3292908351136531,2026.52,High,36,High-Value Loyal Customers,High failed call rate; Low usage frequency,No immediate action,P4
CUST_2415,2.5576181085737954e-05,0,Low,0.3292908351136531,1345.86,High,19,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2416,1.2506193176194008e-05,0,Low,0.3292908351136531,977.08,High,14,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2417,0.004207370628310868,0,Low,0.3292908351136531,73.35,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2418,0.021168940557353747,0,Low,0.3292908351136531,58.6,Low,10,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2419,0.9800594321737557,1,High,0.3292908351136531,45.495,Low,58,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_2420,1.1609672924987815e-05,0,Low,0.3292908351136531,2037.42,High,28,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2421,1.3729717231037903e-05,0,Low,0.3292908351136531,309.0,Medium,4,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2422,1.23277796037047e-05,0,Low,0.3292908351136531,757.53,High,10,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2423,0.9988363165260127,1,High,0.3292908351136531,82.935,Low,59,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_2424,0.00039169181422086554,0,Low,0.3292908351136531,169.035,Medium,10,Stable Low-Risk Customers,High failed call rate,No immediate action,P4
CUST_2425,0.9955786423223707,1,High,0.3292908351136531,349.065,Medium,55,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,Personalized retention offer,P3
CUST_2426,0.00030003853122286694,0,Low,0.3292908351136531,144.12,Low,10,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency,No immediate action,P4
CUST_2427,0.9991846088909787,1,High,0.3292908351136531,150.88,Medium,60,Low Engagement Customers,High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_2428,0.9999633622066895,1,High,0.3292908351136531,198.12,Medium,73,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_2429,0.978605411786752,1,High,0.3292908351136531,40.44,Low,57,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_2430,0.12803404461446533,0,Low,0.3292908351136531,40.44,Low,15,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2431,0.0008590258799164154,0,Low,0.3292908351136531,114.345,Low,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2432,0.9979510984475004,1,High,0.3292908351136531,25.275,Low,58,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_2433,0.9871789490969965,1,High,0.3292908351136531,15.165,Low,58,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_2434,0.00010803230871452585,0,Low,0.3292908351136531,767.43,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2435,1.0367267935786255e-05,0,Low,0.3292908351136531,1503.99,High,21,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2436,0.00011161293554330865,0,Low,0.3292908351136531,204.345,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2437,0.004325738652276225,0,Low,0.3292908351136531,190.0,Medium,3,Low Engagement Customers,Inactive or higher-risk customer status,No immediate action,P4
CUST_2438,6.751931730213502e-05,0,Low,0.3292908351136531,880.83,High,12,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2439,1.1194771906569472e-05,0,Low,0.3292908351136531,895.14,High,12,High-Value Loyal Customers,Low usage duration,No immediate action,P4
CUST_2440,0.0003365397022119899,0,Low,0.3292908351136531,96.2,Low,1,Low Engagement Customers,Low customer value,No immediate action,P4
CUST_2441,0.00022339300342146809,0,Low,0.3292908351136531,65.97,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2442,0.003754901392642812,0,Low,0.3292908351136531,40.275,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2443,0.00238798497365967,0,Low,0.3292908351136531,107.91,Low,10,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration; Low customer value,No immediate action,P4
CUST_2444,0.00013736164260231027,0,Low,0.3292908351136531,161.08,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2445,0.008397993950484907,0,Low,0.3292908351136531,169.29,Medium,11,Low Engagement Customers,High failed call rate; Low usage frequency,No immediate action,P4
CUST_2446,5.123154070806952e-05,0,Low,0.3292908351136531,642.375,High,9,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2447,1.3600944363356757e-05,0,Low,0.3292908351136531,391.125,Medium,5,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2448,0.001343019327130192,0,Low,0.3292908351136531,209.56,Medium,11,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2449,2.2305549118779595e-05,0,Low,0.3292908351136531,1006.84,High,14,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2450,0.9999716620340201,1,High,0.3292908351136531,89.92,Low,71,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Low usage frequency,Automated SMS/email campaign,P2
CUST_2451,6.922160439116058e-05,0,Low,0.3292908351136531,289.6,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2452,0.007954171725439049,0,Low,0.3292908351136531,132.88,Low,10,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2453,5.810775385665005e-05,0,Low,0.3292908351136531,1628.48,High,31,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2454,7.057376125184909e-05,0,Low,0.3292908351136531,366.465,Medium,13,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2455,2.7632886890962264e-05,0,Low,0.3292908351136531,222.75,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2456,0.00012516785403524408,0,Low,0.3292908351136531,374.24,Medium,13,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2457,0.00015186201085730388,0,Low,0.3292908351136531,1327.92,High,26,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2458,6.206183457137992e-06,0,Low,0.3292908351136531,1037.4,High,14,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2459,1.2092888195715129e-05,0,Low,0.3292908351136531,649.64,High,9,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2460,0.0005209497016083951,0,Low,0.3292908351136531,283.88,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2461,2.4133505025288842e-05,0,Low,0.3292908351136531,360.48,Medium,5,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2462,0.00587108210292081,0,Low,0.3292908351136531,215.64,Medium,23,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,No immediate action,P4
CUST_2463,3.621044789235627e-05,0,Low,0.3292908351136531,922.56,High,13,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2464,0.00025655793682225863,0,Low,0.3292908351136531,2148.84,High,38,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2465,1.1206883707334595e-05,0,Low,0.3292908351136531,1483.47,High,21,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2466,2.5458394306348158e-05,0,Low,0.3292908351136531,1099.4,High,15,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2467,0.0012092309441200909,0,Low,0.3292908351136531,143.46,Low,10,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration; Inactive or higher-risk customer status,No immediate action,P4
CUST_2468,0.001350816960319634,0,Low,0.3292908351136531,172.92,Medium,10,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration; Inactive or higher-risk customer status,No immediate action,P4
CUST_2469,0.9411871903034299,1,High,0.3292908351136531,103.455,Low,56,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_2470,5.396057837378946e-06,0,Low,0.3292908351136531,1933.36,High,27,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2471,9.646786948605429e-06,0,Low,0.3292908351136531,375.45,Medium,5,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2472,3.4917797228819904e-05,0,Low,0.3292908351136531,895.14,High,12,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2473,0.997644443603745,1,High,0.3292908351136531,196.04,Medium,61,Price-Sensitive / Low-Value Users,High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_2474,1.0345551134428727e-05,0,Low,0.3292908351136531,193.905,Medium,11,Stable Low-Risk Customers,High failed call rate,No immediate action,P4
CUST_2475,0.00012006485811996649,0,Low,0.3292908351136531,486.675,High,7,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2476,0.001237897491914935,0,Low,0.3292908351136531,206.44,Medium,11,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2477,0.9995570582319414,1,High,0.3292908351136531,249.2,Medium,73,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_2478,0.9995708956224838,1,High,0.3292908351136531,200.275,Medium,73,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_2479,0.9999252164102053,1,High,0.3292908351136531,97.36,Low,71,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Low usage frequency,Automated SMS/email campaign,P2
CUST_2480,0.00021800930078305696,0,Low,0.3292908351136531,99.8,Low,9,Low Engagement Customers,High failed call rate; Low customer value,No immediate action,P4
CUST_2481,7.953904605838889e-06,0,Low,0.3292908351136531,158.715,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2482,0.9983009805042802,1,High,0.3292908351136531,95.85,Low,59,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_2483,0.0003864283060911176,0,Low,0.3292908351136531,45.615,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2484,0.0001702288306396571,0,Low,0.3292908351136531,837.54,High,24,Stable Low-Risk Customers,Complaint recorded,No immediate action,P4
CUST_2485,5.585394122301174e-06,0,Low,0.3292908351136531,1459.2,High,20,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2486,0.00015797924288704803,0,Low,0.3292908351136531,251.96,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2487,0.002834554185842941,0,Low,0.3292908351136531,312.32,Medium,4,Low Engagement Customers,Inactive or higher-risk customer status,No immediate action,P4
CUST_2488,1.0973894644306017e-05,0,Low,0.3292908351136531,1018.44,High,22,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2489,9.402414429185657e-05,0,Low,0.3292908351136531,918.0,High,21,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2490,0.001908592082497414,0,Low,0.3292908351136531,103.59,Low,10,Low Engagement Customers,High failed call rate; Low customer value,No immediate action,P4
CUST_2491,0.008481785500616505,0,Low,0.3292908351136531,160.96,Medium,11,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration; Inactive or higher-risk customer status,No immediate action,P4
CUST_2492,0.0014334859762287662,0,Low,0.3292908351136531,130.85,Low,10,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2493,0.00047701894245850014,0,Low,0.3292908351136531,245.52,Medium,11,Price-Sensitive / Low-Value Users,High failed call rate,No immediate action,P4
CUST_2494,0.00030073075815624734,0,Low,0.3292908351136531,255.4,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2495,2.732726996645331e-05,0,Low,0.3292908351136531,272.8,Medium,12,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2496,2.928878466506832e-05,0,Low,0.3292908351136531,779.985,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2497,7.293547418697008e-05,0,Low,0.3292908351136531,280.545,Medium,4,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2498,0.00021765604353168866,0,Low,0.3292908351136531,331.88,Medium,13,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2499,3.924525201663734e-05,0,Low,0.3292908351136531,1129.16,High,16,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2500,0.9976106281462046,1,High,0.3292908351136531,152.24,Medium,60,Price-Sensitive / Low-Value Users,High failed call rate,Personalized retention offer,P2
CUST_2501,0.00024352005241072943,0,Low,0.3292908351136531,210.56,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2502,0.1945456193809237,0,Low,0.3292908351136531,40.44,Low,18,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2503,2.222504423153904e-05,0,Low,0.3292908351136531,1525.44,High,29,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2504,0.0006224735504903284,0,Low,0.3292908351136531,279.785,Medium,12,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2505,0.0002360765900393767,0,Low,0.3292908351136531,147.33,Low,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2506,0.00021060563483843155,0,Low,0.3292908351136531,271.2,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2507,9.015855621895137e-06,0,Low,0.3292908351136531,1224.88,High,25,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2508,9.380446378335423e-06,0,Low,0.3292908351136531,934.36,High,13,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2509,2.6748812068685238e-05,0,Low,0.3292908351136531,590.6,High,8,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2510,0.00011561760963889503,0,Low,0.3292908351136531,216.84,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2511,0.0001299483099010307,0,Low,0.3292908351136531,273.44,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2512,0.010474403545761806,0,Low,0.3292908351136531,124.6,Low,10,Low Engagement Customers,High failed call rate; Inactive or higher-risk customer status,No immediate action,P4
CUST_2513,3.831373920788976e-05,0,Low,0.3292908351136531,819.52,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2514,4.842673680509496e-05,0,Low,0.3292908351136531,2045.8,High,36,High-Value Loyal Customers,High failed call rate; Low usage frequency,No immediate action,P4
CUST_2515,2.8389335660574187e-05,0,Low,0.3292908351136531,1367.55,High,19,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2516,1.3615985912514856e-05,0,Low,0.3292908351136531,996.36,High,14,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2517,0.01206664934685436,0,Low,0.3292908351136531,77.04,Low,10,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2518,0.04840330038523613,0,Low,0.3292908351136531,69.88,Low,11,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2519,0.9897545365838575,1,High,0.3292908351136531,45.495,Low,58,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_2520,1.22632689780784e-05,0,Low,0.3292908351136531,1830.32,High,25,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2521,1.5345234346946125e-05,0,Low,0.3292908351136531,311.05,Medium,4,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2522,3.6029003570231855e-05,0,Low,0.3292908351136531,779.22,High,11,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2523,0.9998132111353599,1,High,0.3292908351136531,93.0,Low,71,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Low usage duration,Automated SMS/email campaign,P2
CUST_2524,5.567269183484158e-05,0,Low,0.3292908351136531,170.265,Medium,10,Stable Low-Risk Customers,High failed call rate,No immediate action,P4
CUST_2525,0.9898896955948545,1,High,0.3292908351136531,370.755,Medium,55,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,Personalized retention offer,P3
CUST_2526,5.1220924708401465e-05,0,Low,0.3292908351136531,147.4,Low,10,Low Engagement Customers,High failed call rate; Low usage frequency,No immediate action,P4
CUST_2527,0.9999315812421764,1,High,0.3292908351136531,154.16,Medium,72,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_2528,0.9997262480038235,1,High,0.3292908351136531,135.875,Low,60,Price-Sensitive / Low-Value Users,High failed call rate; Inactive or higher-risk customer status,Automated SMS/email campaign,P2
CUST_2529,0.9999229032241878,1,High,0.3292908351136531,40.44,Low,71,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Low usage frequency,Automated SMS/email campaign,P2
CUST_2530,0.0007699857797448375,0,Low,0.3292908351136531,62.9,Low,9,Low Engagement Customers,High failed call rate; Low usage frequency; Low customer value,No immediate action,P4
CUST_2531,0.000534634308269125,0,Low,0.3292908351136531,120.075,Low,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2532,0.9979051619212149,1,High,0.3292908351136531,25.275,Low,58,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_2533,0.013368422975401521,0,Low,0.3292908351136531,15.165,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2534,0.00014231519877738491,0,Low,0.3292908351136531,771.12,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2535,8.17667128817646e-06,0,Low,0.3292908351136531,1356.16,High,19,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2536,1.77850898831265e-05,0,Low,0.3292908351136531,184.92,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2537,0.0016898672854108088,0,Low,0.3292908351136531,209.28,Medium,3,Low Engagement Customers,Inactive or higher-risk customer status,No immediate action,P4
CUST_2538,3.141907584665647e-05,0,Low,0.3292908351136531,902.52,High,13,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2539,1.8202959149188732e-05,0,Low,0.3292908351136531,814.96,High,19,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2540,0.0007151616827362317,0,Low,0.3292908351136531,64.95,Low,9,Low Engagement Customers,High failed call rate; Low customer value,No immediate action,P4
CUST_2541,0.00254238627962979,0,Low,0.3292908351136531,61.92,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2542,0.004525627719278919,0,Low,0.3292908351136531,50.275,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2543,0.003204229919911583,0,Low,0.3292908351136531,129.6,Low,10,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration,No immediate action,P4
CUST_2544,0.0001277370652607463,0,Low,0.3292908351136531,164.36,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2545,0.0025030399163303396,0,Low,0.3292908351136531,169.76,Medium,10,Low Engagement Customers,High failed call rate; Low usage frequency,No immediate action,P4
CUST_2546,1.8660281449926537e-05,0,Low,0.3292908351136531,664.065,High,9,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2547,5.653343171291912e-05,0,Low,0.3292908351136531,241.905,Medium,3,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2548,0.0009232001078205822,0,Low,0.3292908351136531,228.84,Medium,11,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2549,1.5930929979437068e-05,0,Low,0.3292908351136531,1026.12,High,14,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2550,0.999973223430208,1,High,0.3292908351136531,93.2,Low,71,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Low usage frequency,Automated SMS/email campaign,P2
CUST_2551,0.0007816857935903361,0,Low,0.3292908351136531,346.48,Medium,13,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2552,0.014956058158617428,0,Low,0.3292908351136531,189.76,Medium,11,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2553,1.996629753828792e-05,0,Low,0.3292908351136531,1685.36,High,31,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2554,0.00043498155307926433,0,Low,0.3292908351136531,444.675,Medium,14,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2555,0.00011907661499729052,0,Low,0.3292908351136531,286.74,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2556,0.0001566379067790337,0,Low,0.3292908351136531,431.12,Medium,14,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2557,6.470911447442379e-05,0,Low,0.3292908351136531,865.5,High,20,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2558,4.3649340385767134e-05,0,Low,0.3292908351136531,1094.28,High,27,Price-Sensitive / Low-Value Users,Complaint recorded,No immediate action,P4
CUST_2559,1.0753191904597983e-05,0,Low,0.3292908351136531,706.52,High,10,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2560,0.0013864711160844212,0,Low,0.3292908351136531,340.76,Medium,5,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2561,3.107967912427659e-05,0,Low,0.3292908351136531,417.36,Medium,6,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2562,0.05335220809315938,0,Low,0.3292908351136531,272.52,Medium,14,Low Engagement Customers,High failed call rate; Inactive or higher-risk customer status,No immediate action,P4
CUST_2563,0.00010313489070359468,0,Low,0.3292908351136531,979.44,High,26,Stable Low-Risk Customers,Complaint recorded,No immediate action,P4
CUST_2564,7.298857506063793e-05,0,Low,0.3292908351136531,1378.575,High,27,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2565,1.0933338259082835e-05,0,Low,0.3292908351136531,1547.46,High,21,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2566,7.876238730525834e-06,0,Low,0.3292908351136531,1156.28,High,16,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2567,0.018223451372066,0,Low,0.3292908351136531,207.45,Medium,12,Price-Sensitive / Low-Value Users,High failed call rate; Inactive or higher-risk customer status,No immediate action,P4
CUST_2568,0.007177519327441167,0,Low,0.3292908351136531,229.8,Medium,12,Price-Sensitive / Low-Value Users,High failed call rate; Inactive or higher-risk customer status,No immediate action,P4
CUST_2569,0.9999431869580157,1,High,0.3292908351136531,167.445,Medium,72,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Low usage frequency,Re-engagement offer,P2
CUST_2570,5.791095682177103e-06,0,Low,0.3292908351136531,1990.24,High,28,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2571,1.8521403167678093e-05,0,Low,0.3292908351136531,411.0,Medium,6,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2572,4.607149653488172e-05,0,Low,0.3292908351136531,959.13,High,21,Stable Low-Risk Customers,High failed call rate,No immediate action,P4
CUST_2573,0.9998899352625487,1,High,0.3292908351136531,252.92,Medium,73,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_2574,2.8044717233282475e-05,0,Low,0.3292908351136531,215.235,Medium,11,Stable Low-Risk Customers,High failed call rate,No immediate action,P4
CUST_2575,1.9209814067732575e-05,0,Low,0.3292908351136531,489.48,High,15,Stable Low-Risk Customers,High failed call rate,No immediate action,P4
CUST_2576,0.0012877204490932452,0,Low,0.3292908351136531,263.32,Medium,12,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2577,0.9997033678746932,1,High,0.3292908351136531,306.08,Medium,74,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_2578,0.9988919403644945,1,High,0.3292908351136531,235.825,Medium,61,Price-Sensitive / Low-Value Users,High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_2579,0.17218530086382097,0,Low,0.3292908351136531,154.24,Medium,19,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2580,0.007523363103373354,0,Low,0.3292908351136531,135.35,Low,10,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2581,8.70235991498924e-06,0,Low,0.3292908351136531,180.045,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2582,0.9976396034871802,1,High,0.3292908351136531,131.4,Low,60,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Inactive or higher-risk customer status,Automated SMS/email campaign,P2
